Archivo,Fecha,Etiqueta_binaria,Etiqueta_multiple
f2p2img0955,2025-05-20,enfermo,roya_nivel_1
f2p2img0956,2025-05-20,saludable,saludable
f2p2img0957,2025-05-20,enfermo,roya_nivel_1
f2p2img0958,2025-05-20,saludable,saludable
f2p2img0959,2025-05-20,saludable,saludable
f2p2img0960,2025-05-20,enfermo,roya_nivel_1
f2p2img0961,2025-05-20,saludable,saludable
f2p2img0962,2025-05-20,enfermo,roya_nivel_1
f2p2img0963,2025-05-20,enfermo,roya_nivel_1
f2p2img0964,2025-05-20,saludable,saludable
f2p2img0965,2025-05-20,enfermo,roya_nivel_1
f2p2img0966,2025-05-21,saludable,saludable
f2p2img0967,2025-05-21,enfermo,roya_nivel_1
f2p2img0968,2025-05-21,saludable,saludable
f2p2img0969,2025-05-21,enfermo,roya_nivel_1
f2p2img0970,2025-05-21,saludable,saludable
f2p2img0971,2025-05-21,enfermo,roya_nivel_2
f2p2img0972,2025-05-21,saludable,saludable
f2p2img0973,2025-05-21,enfermo,roya_nivel_2
f2p2img0974,2025-05-21,saludable,saludable
f2p2img0975,2025-05-21,saludable,saludable
f2p2img0976,2025-05-21,saludable,saludable
f2p2img0977,2025-05-21,enfermo,roya_nivel_1
f2p2img0978,2025-05-21,saludable,saludable
f2p2img0979,2025-05-21,enfermo,roya_nivel_1
f2p2img0980,2025-05-21,enfermo,roya_nivel_2
f2p2img0981,2025-05-21,saludable,saludable
f2p2img0982,2025-05-21,enfermo,roya_nivel_2
f2p2img0983,2025-05-21,saludable,saludable
f2p2img0984,2025-05-21,enfermo,roya_nivel_1
f2p2img0985,2025-05-21,enfermo,roya_nivel_1
f2p2img0986,2025-05-21,saludable,saludable
f2p2img0987,2025-05-21,enfermo,roya_nivel_1
f2p2img0988,2025-05-21,saludable,saludable
f2p2img0989,2025-05-21,enfermo,roya_nivel_2
f2p2img0990,2025-05-21,saludable,saludable
f2p2img0991,2025-05-21,enfermo,roya_nivel_2
f2p2img0992,2025-05-21,saludable,saludable
f2p2img0993,2025-05-21,enfermo,roya_nivel_2
f2p2img0994,2025-05-21,saludable,saludable
f2p2img0995,2025-05-21,enfermo,roya_nivel_1
f2p2img0996,2025-05-21,saludable,saludable
f2p2img0997,2025-05-21,enfermo,roya_nivel_1
f2p2img0998,2025-05-21,saludable,saludable
f2p2img0999,2025-05-21,enfermo,roya_nivel_1
f2p2img1000,2025-05-21,saludable,saludable
f2p2img1001,2025-05-21,enfermo,roya_nivel_1
f2p2img1002,2025-05-21,saludable,saludable
f2p2img1003,2025-05-21,enfermo,roya_nivel_1
f2p2img1004,2025-05-21,saludable,saludable
f2p2img1005,2025-05-21,saludable,saludable
f2p2img1006,2025-05-21,saludable,saludable
f2p2img1007,2025-05-21,saludable,saludable
f2p2img1008,2025-05-21,enfermo,roya_nivel_1
f2p2img1009,2025-05-21,saludable,saludable
f2p2img1010,2025-05-21,enfermo,roya_nivel_1
f2p2img1011,2025-05-21,saludable,saludable
f2p2img1012,2025-05-21,enfermo,roya_nivel_1
f2p2img1013,2025-05-21,saludable,saludable
f2p2img1014,2025-05-21,enfermo,roya_nivel_1
f2p2img1015,2025-05-22,saludable,saludable
f2p2img1016,2025-05-22,enfermo,roya_nivel_1
f2p2img1017,2025-05-22,saludable,saludable
f2p2img1018,2025-05-22,enfermo,roya_nivel_1
f2p2img1019,2025-05-22,saludable,saludable
f2p2img1020,2025-05-22,saludable,saludable
f2p2img1021,2025-05-22,saludable,saludable
f2p2img1022,2025-05-22,enfermo,roya_nivel_1
f2p2img1023,2025-05-22,enfermo,roya_nivel_1
f2p2img1024,2025-05-22,saludable,saludable
f2p2img1025,2025-05-22,saludable,saludable
f2p2img1026,2025-05-22,saludable,saludable
f2p2img1027,2025-05-22,saludable,saludable
f2p2img1028,2025-05-22,enfermo,roya_nivel_1
f2p2img1029,2025-05-22,saludable,saludable
f2p2img1030,2025-05-22,enfermo,roya_nivel_1
f2p2img1031,2025-05-22,saludable,saludable
f2p2img1032,2025-05-22,enfermo,roya_nivel_1
f2p2img1033,2025-05-22,enfermo,roya_nivel_1
f2p2img1034,2025-05-22,saludable,saludable
f2p2img1035,2025-05-22,saludable,saludable
f2p2img1036,2025-05-22,saludable,saludable
f2p2img1037,2025-05-22,saludable,saludable
f2p2img1038,2025-05-22,saludable,saludable
f2p2img1039,2025-05-22,enfermo,roya_nivel_1
f2p2img1040,2025-05-22,saludable,saludable
f2p2img1041,2025-05-22,enfermo,roya_nivel_1
f2p2img1042,2025-05-22,enfermo,roya_nivel_1
f2p2img1043,2025-05-22,enfermo,roya_nivel_1
f2p2img1044,2025-05-22,enfermo,roya_nivel_1
f2p2img1045,2025-05-22,saludable,saludable
f2p2img1046,2025-05-22,saludable,saludable
f2p2img1047,2025-05-22,saludable,saludable
f2p2img1048,2025-05-22,saludable,saludable
f2p2img1049,2025-05-22,enfermo,roya_nivel_1
f2p2img1050,2025-05-22,saludable,saludable
f2p2img1051,2025-05-22,enfermo,roya_nivel_1
f2p2img1052,2025-05-22,saludable,saludable
f2p2img1053,2025-05-22,enfermo,roya_nivel_2
f2p2img1054,2025-05-22,enfermo,roya_nivel_1
f2p2img1055,2025-05-22,enfermo,roya_nivel_2
f2p2img1056,2025-05-22,enfermo,roya_nivel_1
f2p2img1057,2025-05-22,saludable,saludable
f2p2img1058,2025-05-22,enfermo,roya_nivel_1
f2p2img1059,2025-05-22,saludable,saludable
f2p2img1060,2025-05-22,enfermo,roya_nivel_1
f2p2img1061,2025-05-22,saludable,saludable
f2p2img1062,2025-05-22,enfermo,roya_nivel_2
f2p2img1063,2025-05-22,saludable,saludable
f2p2img1064,2025-05-23,enfermo,roya_nivel_2
f2p2img1065,2025-05-23,saludable,saludable
f2p2img1066,2025-05-23,saludable,saludable
f2p2img1067,2025-05-23,saludable,saludable
f2p2img1068,2025-05-23,saludable,saludable
f2p2img1069,2025-05-23,enfermo,roya_nivel_1
f2p2img1070,2025-05-23,enfermo,roya_nivel_2
f2p2img1071,2025-05-23,enfermo,roya_nivel_1
f2p2img1072,2025-05-23,enfermo,roya_nivel_2
f2p2img1073,2025-05-23,saludable,saludable
f2p2img1074,2025-05-23,enfermo,roya_nivel_1
f2p2img1075,2025-05-23,saludable,saludable
f2p2img1076,2025-05-23,enfermo,roya_nivel_1
f2p2img1077,2025-05-23,enfermo,roya_nivel_1
f2p2img1078,2025-05-23,saludable,saludable
f2p2img1079,2025-05-23,saludable,saludable
f2p2img1080,2025-05-23,enfermo,roya_nivel_2
f2p2img1081,2025-05-23,saludable,saludable
f2p2img1082,2025-05-23,saludable,saludable
f2p2img1083,2025-05-23,saludable,saludable
f2p2img1084,2025-05-23,saludable,saludable
f2p2img1085,2025-05-23,enfermo,roya_nivel_1
f2p2img1086,2025-05-23,saludable,saludable
f2p2img1087,2025-05-23,enfermo,roya_nivel_1
f2p2img1088,2025-05-23,saludable,saludable
f2p2img1089,2025-05-23,enfermo,roya_nivel_1
f2p2img1090,2025-05-23,saludable,saludable
f2p2img1091,2025-05-23,enfermo,roya_nivel_2
f2p2img1092,2025-05-23,enfermo,roya_nivel_2
f2p2img1093,2025-05-23,saludable,saludable
f2p2img1094,2025-05-23,enfermo,roya_nivel_1
f2p2img1095,2025-05-23,saludable,saludable
f2p2img1096,2025-05-23,enfermo,roya_nivel_2
f2p2img1097,2025-05-23,saludable,saludable
f2p2img1098,2025-05-23,saludable,saludable
f2p2img1099,2025-05-23,saludable,saludable
f2p2img1100,2025-05-23,saludable,saludable
f2p2img1101,2025-05-23,saludable,saludable
f2p2img1102,2025-05-23,enfermo,roya_nivel_2
f2p2img1103,2025-05-23,saludable,saludable
f2p2img1104,2025-05-23,enfermo,roya_nivel_2
f2p2img1105,2025-05-23,saludable,saludable
f2p2img1106,2025-05-23,enfermo,roya_nivel_1
f2p2img1107,2025-05-23,saludable,saludable
f2p2img1108,2025-05-23,enfermo,roya_nivel_1
f2p2img1109,2025-05-23,saludable,saludable
f2p2img1110,2025-05-23,saludable,saludable
f2p2img1111,2025-05-23,enfermo,roya_nivel_1
f2p2img1112,2025-05-23,saludable,saludable
f2p2img1113,2025-05-24,enfermo,roya_nivel_2
f2p2img1114,2025-05-24,enfermo,roya_nivel_2
f2p2img1115,2025-05-24,saludable,saludable
f2p2img1116,2025-05-24,enfermo,roya_nivel_1
f2p2img1117,2025-05-24,saludable,saludable
f2p2img1118,2025-05-24,saludable,saludable
f2p2img1119,2025-05-24,enfermo,roya_nivel_1
f2p2img1120,2025-05-24,saludable,saludable
f2p2img1121,2025-05-24,enfermo,roya_nivel_1
f2p2img1122,2025-05-24,enfermo,roya_nivel_1
f2p2img1123,2025-05-24,enfermo,roya_nivel_1
f2p2img1124,2025-05-24,enfermo,roya_nivel_1
f2p2img1125,2025-05-24,saludable,saludable
f2p2img1126,2025-05-24,enfermo,roya_nivel_3
f2p2img1127,2025-05-24,saludable,saludable
f2p2img1128,2025-05-24,enfermo,roya_nivel_2
f2p2img1129,2025-05-24,saludable,saludable
f2p2img1130,2025-05-24,enfermo,roya_nivel_1
f2p2img1131,2025-05-24,saludable,saludable
f2p2img1132,2025-05-24,enfermo,roya_nivel_1
f2p2img1133,2025-05-24,saludable,saludable
f2p2img1134,2025-05-24,enfermo,roya_nivel_1
f2p2img1135,2025-05-24,saludable,saludable
f2p2img1136,2025-05-24,enfermo,roya_nivel_1
f2p2img1137,2025-05-24,saludable,saludable
f2p2img1138,2025-05-24,enfermo,roya_nivel_2
f2p2img1139,2025-05-24,saludable,saludable
f2p2img1140,2025-05-24,enfermo,roya_nivel_1
f2p2img1141,2025-05-24,saludable,saludable
f2p2img1142,2025-05-24,enfermo,roya_nivel_1
f2p2img1143,2025-05-24,saludable,saludable
f2p2img1144,2025-05-24,enfermo,roya_nivel_1
f2p2img1145,2025-05-24,saludable,saludable
f2p2img1146,2025-05-24,enfermo,roya_nivel_3
f2p2img1147,2025-05-24,saludable,saludable
f2p2img1148,2025-05-24,enfermo,roya_nivel_2
f2p2img1149,2025-05-24,saludable,saludable
f2p2img1150,2025-05-24,saludable,saludable
f2p2img1151,2025-05-24,enfermo,roya_nivel_4
f2p2img1152,2025-05-24,enfermo,roya_nivel_2
f2p2img1153,2025-05-24,saludable,saludable
f2p2img1154,2025-05-24,saludable,saludable
f2p2img1155,2025-05-24,enfermo,roya_nivel_2
f2p2img1156,2025-05-24,enfermo,roya_nivel_4
f2p2img1157,2025-05-24,saludable,saludable
f2p2img1158,2025-05-24,saludable,saludable
f2p2img1159,2025-05-24,enfermo,roya_nivel_4
f2p2img1160,2025-05-24,enfermo,roya_nivel_1
f2p2img1161,2025-05-24,saludable,saludable
f2p2img1162,2025-05-25,enfermo,roya_nivel_4
f2p2img1163,2025-05-25,saludable,saludable
f2p2img1164,2025-05-25,saludable,saludable
f2p2img1165,2025-05-25,enfermo,roya_nivel_1
f2p2img1166,2025-05-25,enfermo,roya_nivel_1
f2p2img1167,2025-05-25,saludable,saludable
f2p2img1168,2025-05-25,saludable,saludable
f2p2img1169,2025-05-25,enfermo,roya_nivel_1
f2p2img1170,2025-05-25,enfermo,roya_nivel_3
f2p2img1171,2025-05-25,enfermo,roya_nivel_2
f2p2img1172,2025-05-25,saludable,saludable
f2p2img1173,2025-05-25,enfermo,roya_nivel_2
f2p2img1174,2025-05-25,saludable,saludable
f2p2img1175,2025-05-25,saludable,saludable
f2p2img1176,2025-05-25,enfermo,roya_nivel_2
f2p2img1177,2025-05-25,saludable,saludable
f2p2img1178,2025-05-25,saludable,saludable
f2p2img1179,2025-05-25,enfermo,roya_nivel_2
f2p2img1180,2025-05-25,enfermo,roya_nivel_2
f2p2img1181,2025-05-25,saludable,saludable
f2p2img1182,2025-05-25,enfermo,roya_nivel_1
f2p2img1183,2025-05-25,saludable,saludable
f2p2img1184,2025-05-25,saludable,saludable
f2p2img1185,2025-05-25,enfermo,roya_nivel_2
f2p2img1186,2025-05-25,enfermo,roya_nivel_1
f2p2img1187,2025-05-25,enfermo,roya_nivel_1
f2p2img1188,2025-05-25,saludable,saludable
f2p2img1189,2025-05-25,saludable,saludable
f2p2img1190,2025-05-25,saludable,saludable
f2p2img1191,2025-05-25,enfermo,roya_nivel_4
f2p2img1192,2025-05-25,enfermo,roya_nivel_3
f2p2img1193,2025-05-25,saludable,saludable
f2p2img1194,2025-05-25,saludable,saludable
f2p2img1195,2025-05-25,enfermo,roya_nivel_3
f2p2img1196,2025-05-25,enfermo,roya_nivel_3
f2p2img1197,2025-05-25,saludable,saludable
f2p2img1198,2025-05-25,saludable,saludable
f2p2img1199,2025-05-25,enfermo,roya_nivel_3
f2p2img1200,2025-05-25,enfermo,roya_nivel_2
f2p2img1201,2025-05-25,saludable,saludable
f2p2img1202,2025-05-25,saludable,saludable
f2p2img1203,2025-05-25,saludable,saludable
f2p2img1204,2025-05-25,enfermo,roya_nivel_1
f2p2img1205,2025-05-25,saludable,saludable
f2p2img1206,2025-05-25,saludable,saludable
f2p2img1207,2025-05-25,enfermo,roya_nivel_1
f2p2img1208,2025-05-25,enfermo,roya_nivel_1
f2p2img1209,2025-05-25,saludable,saludable
f2p2img1210,2025-05-25,enfermo,roya_nivel_1
f2p2img1211,2025-05-26,saludable,saludable
f2p2img1212,2025-05-26,saludable,saludable
f2p2img1213,2025-05-26,enfermo,roya_nivel_1
f2p2img1214,2025-05-26,saludable,saludable
f2p2img1215,2025-05-26,enfermo,roya_nivel_1
f2p2img1216,2025-05-26,enfermo,roya_nivel_1
f2p2img1217,2025-05-26,saludable,saludable
f2p2img1218,2025-05-26,saludable,saludable
f2p2img1219,2025-05-26,saludable,saludable
f2p2img1220,2025-05-26,enfermo,roya_nivel_1
f2p2img1221,2025-05-26,enfermo,roya_nivel_2
f2p2img1222,2025-05-26,saludable,saludable
f2p2img1223,2025-05-26,enfermo,roya_nivel_2
f2p2img1224,2025-05-26,saludable,saludable
f2p2img1225,2025-05-26,saludable,saludable
f2p2img1226,2025-05-26,enfermo,roya_nivel_4
f2p2img1227,2025-05-26,enfermo,roya_nivel_1
f2p2img1228,2025-05-26,saludable,saludable
f2p2img1229,2025-05-26,enfermo,roya_nivel_2
f2p2img1230,2025-05-26,saludable,saludable
f2p2img1231,2025-05-26,enfermo,roya_nivel_1
f2p2img1232,2025-05-26,enfermo,roya_nivel_1
f2p2img1233,2025-05-26,saludable,saludable
f2p2img1234,2025-05-26,enfermo,roya_nivel_2
f2p2img1235,2025-05-26,enfermo,roya_nivel_4
f2p2img1236,2025-05-26,saludable,saludable
f2p2img1237,2025-05-26,saludable,saludable
f2p2img1238,2025-05-26,enfermo,roya_nivel_1
f2p2img1239,2025-05-26,enfermo,roya_nivel_1
f2p2img1240,2025-05-26,saludable,saludable
f2p2img1241,2025-05-26,enfermo,roya_nivel_3
f2p2img1242,2025-05-26,saludable,saludable
f2p2img1243,2025-05-26,saludable,saludable
f2p2img1244,2025-05-26,enfermo,roya_nivel_1
f2p2img1245,2025-05-26,enfermo,roya_nivel_3
f2p2img1246,2025-05-26,saludable,saludable
f2p2img1247,2025-05-26,saludable,saludable
f2p2img1248,2025-05-26,enfermo,roya_nivel_4
f2p2img1249,2025-05-26,enfermo,roya_nivel_1
f2p2img1250,2025-05-26,saludable,saludable
f2p2img1251,2025-05-26,saludable,saludable
f2p2img1252,2025-05-26,enfermo,roya_nivel_1
f2p2img1253,2025-05-26,saludable,saludable
f2p2img1254,2025-05-26,enfermo,roya_nivel_4
f2p2img1255,2025-05-26,enfermo,roya_nivel_1
f2p2img1256,2025-05-26,saludable,saludable
f2p2img1257,2025-05-26,saludable,saludable
f2p2img1258,2025-05-26,enfermo,roya_nivel_2
f2p2img1259,2025-05-26,saludable,saludable
f2p2img1260,2025-05-27,enfermo,roya_nivel_2
f2p2img1261,2025-05-27,saludable,saludable
f2p2img1262,2025-05-27,enfermo,roya_nivel_2
f2p2img1263,2025-05-27,saludable,saludable
f2p2img1264,2025-05-27,saludable,saludable
f2p2img1265,2025-05-27,enfermo,roya_nivel_3
f2p2img1266,2025-05-27,enfermo,roya_nivel_1
f2p2img1267,2025-05-27,saludable,saludable
f2p2img1268,2025-05-27,saludable,saludable
f2p2img1269,2025-05-27,saludable,saludable
f2p2img1270,2025-05-27,enfermo,roya_nivel_2
f2p2img1271,2025-05-27,enfermo,roya_nivel_1
f2p2img1272,2025-05-27,saludable,saludable
f2p2img1273,2025-05-27,enfermo,roya_nivel_2
f2p2img1274,2025-05-27,saludable,saludable
f2p2img1275,2025-05-27,saludable,saludable
f2p2img1276,2025-05-27,enfermo,roya_nivel_2
f2p2img1277,2025-05-27,saludable,saludable
f2p2img1278,2025-05-27,saludable,saludable
f2p2img1279,2025-05-27,enfermo,roya_nivel_1
f2p2img1280,2025-05-27,saludable,saludable
f2p2img1281,2025-05-27,enfermo,roya_nivel_2
f2p2img1282,2025-05-27,enfermo,roya_nivel_2
f2p2img1283,2025-05-27,enfermo,roya_nivel_3
f2p2img1284,2025-05-27,saludable,saludable
f2p2img1285,2025-05-27,saludable,saludable
f2p2img1286,2025-05-27,enfermo,roya_nivel_1
f2p2img1287,2025-05-27,enfermo,roya_nivel_1
f2p2img1288,2025-05-27,saludable,saludable
f2p2img1289,2025-05-27,saludable,saludable
f2p2img1290,2025-05-27,enfermo,roya_nivel_1
f2p2img1291,2025-05-27,saludable,saludable
f2p2img1292,2025-05-27,saludable,saludable
f2p2img1293,2025-05-27,enfermo,roya_nivel_1
f2p2img1294,2025-05-27,enfermo,roya_nivel_2
f2p2img1295,2025-05-27,saludable,saludable
f2p2img1296,2025-05-27,saludable,saludable
f2p2img1297,2025-05-27,enfermo,roya_nivel_2
f2p2img1298,2025-05-27,enfermo,roya_nivel_1
f2p2img1299,2025-05-27,saludable,saludable
f2p2img1300,2025-05-27,enfermo,roya_nivel_1
f2p2img1301,2025-05-27,enfermo,roya_nivel_1
f2p2img1302,2025-05-27,saludable,saludable
f2p2img1303,2025-05-27,saludable,saludable
f2p2img1304,2025-05-27,enfermo,roya_nivel_2
f2p2img1305,2025-05-27,enfermo,roya_nivel_1
f2p2img1306,2025-05-27,saludable,saludable
f2p2img1307,2025-05-27,saludable,saludable
f2p2img1308,2025-05-27,enfermo,roya_nivel_1
f2p2img1309,2025-05-28,enfermo,roya_nivel_3
f2p2img1310,2025-05-28,saludable,saludable
f2p2img1311,2025-05-28,enfermo,roya_nivel_4
f2p2img1312,2025-05-28,saludable,saludable
f2p2img1313,2025-05-28,enfermo,roya_nivel_1
f2p2img1314,2025-05-28,enfermo,roya_nivel_3
f2p2img1315,2025-05-28,saludable,saludable
f2p2img1316,2025-05-28,saludable,saludable
f2p2img1317,2025-05-28,enfermo,roya_nivel_2
f2p2img1318,2025-05-28,saludable,saludable
f2p2img1319,2025-05-28,enfermo,roya_nivel_2
f2p2img1320,2025-05-28,enfermo,roya_nivel_2
f2p2img1321,2025-05-28,saludable,saludable
f2p2img1322,2025-05-28,saludable,saludable
f2p2img1323,2025-05-28,enfermo,roya_nivel_1
f2p2img1324,2025-05-28,saludable,saludable
f2p2img1325,2025-05-28,enfermo,roya_nivel_1
f2p2img1326,2025-05-28,enfermo,roya_nivel_1
f2p2img1327,2025-05-28,enfermo,roya_nivel_2
f2p2img1328,2025-05-28,enfermo,roya_nivel_1
f2p2img1329,2025-05-28,saludable,saludable
f2p2img1330,2025-05-28,enfermo,roya_nivel_1
f2p2img1331,2025-05-28,saludable,saludable
f2p2img1332,2025-05-28,saludable,saludable
f2p2img1333,2025-05-28,enfermo,roya_nivel_1
f2p2img1334,2025-05-28,enfermo,roya_nivel_2
f2p2img1335,2025-05-28,saludable,saludable
f2p2img1336,2025-05-28,saludable,saludable
f2p2img1337,2025-05-28,enfermo,roya_nivel_1
f2p2img1338,2025-05-28,enfermo,roya_nivel_1
f2p2img1339,2025-05-28,saludable,saludable
f2p2img1340,2025-05-28,saludable,saludable
f2p2img1341,2025-05-28,enfermo,roya_nivel_1
f2p2img1342,2025-05-28,saludable,saludable
f2p2img1343,2025-05-28,enfermo,roya_nivel_1
f2p2img1344,2025-05-28,enfermo,roya_nivel_3
f2p2img1345,2025-05-28,saludable,saludable
f2p2img1346,2025-05-28,saludable,saludable
f2p2img1347,2025-05-28,enfermo,roya_nivel_1
f2p2img1348,2025-05-28,enfermo,roya_nivel_2
f2p2img1349,2025-05-28,saludable,saludable
f2p2img1350,2025-05-28,saludable,saludable
f2p2img1351,2025-05-28,enfermo,roya_nivel_1
f2p2img1352,2025-05-28,enfermo,roya_nivel_3
f2p2img1353,2025-05-28,saludable,saludable
f2p2img1354,2025-05-28,saludable,saludable
f2p2img1355,2025-05-28,saludable,saludable
f2p2img1356,2025-05-28,enfermo,roya_nivel_1
f2p2img1357,2025-05-28,saludable,saludable
f2p2img1358,2025-05-29,enfermo,roya_nivel_1
f2p2img1359,2025-05-29,enfermo,roya_nivel_1
f2p2img1360,2025-05-29,saludable,saludable
f2p2img1361,2025-05-29,saludable,saludable
f2p2img1362,2025-05-29,saludable,saludable
f2p2img1363,2025-05-29,saludable,saludable
f2p2img1364,2025-05-29,saludable,saludable
f2p2img1365,2025-05-29,enfermo,roya_nivel_2
f2p2img1366,2025-05-29,saludable,saludable
f2p2img1367,2025-05-29,saludable,saludable
f2p2img1368,2025-05-29,enfermo,roya_nivel_1
f2p2img1369,2025-05-29,enfermo,roya_nivel_2
f2p2img1370,2025-05-29,saludable,saludable
f2p2img1371,2025-05-29,saludable,saludable
f2p2img1372,2025-05-29,enfermo,roya_nivel_1
f2p2img1373,2025-05-29,enfermo,roya_nivel_1
f2p2img1374,2025-05-29,saludable,saludable
f2p2img1375,2025-05-29,enfermo,roya_nivel_1
f2p2img1376,2025-05-29,saludable,saludable
f2p2img1377,2025-05-29,enfermo,roya_nivel_1
f2p2img1378,2025-05-29,saludable,saludable
f2p2img1379,2025-05-29,saludable,saludable
f2p2img1380,2025-05-29,enfermo,roya_nivel_2
f2p2img1381,2025-05-29,enfermo,roya_nivel_2
f2p2img1382,2025-05-29,saludable,saludable
f2p2img1383,2025-05-29,saludable,saludable
f2p2img1384,2025-05-29,enfermo,roya_nivel_1
f2p2img1385,2025-05-29,enfermo,roya_nivel_2
f2p2img1386,2025-05-29,saludable,saludable
f2p2img1387,2025-05-29,saludable,saludable
f2p2img1388,2025-05-29,enfermo,roya_nivel_1
f2p2img1389,2025-05-29,enfermo,roya_nivel_1
f2p2img1390,2025-05-29,enfermo,roya_nivel_1
f2p2img1391,2025-05-29,saludable,saludable
f2p2img1392,2025-05-29,saludable,saludable
f2p2img1393,2025-05-29,saludable,saludable
f2p2img1394,2025-05-29,enfermo,roya_nivel_1
f2p2img1395,2025-05-29,saludable,saludable
f2p2img1396,2025-05-29,enfermo,roya_nivel_2
f2p2img1397,2025-05-29,enfermo,roya_nivel_1
f2p2img1398,2025-05-29,saludable,saludable
f2p2img1399,2025-05-29,enfermo,roya_nivel_1
f2p2img1400,2025-05-29,saludable,saludable
f2p2img1401,2025-05-29,saludable,saludable
f2p2img1402,2025-05-29,enfermo,roya_nivel_2
f2p2img1403,2025-05-29,enfermo,roya_nivel_1
f2p2img1404,2025-05-29,enfermo,roya_nivel_2
f2p2img1405,2025-05-29,saludable,saludable
f2p2img1406,2025-05-29,saludable,saludable
f2p2img1407,2025-05-30,saludable,saludable
f2p2img1408,2025-05-30,enfermo,roya_nivel_4
f2p2img1409,2025-05-30,enfermo,roya_nivel_1
f2p2img1410,2025-05-30,saludable,saludable
f2p2img1411,2025-05-30,saludable,saludable
f2p2img1412,2025-05-30,enfermo,roya_nivel_1
f2p2img1413,2025-05-30,enfermo,roya_nivel_2
f2p2img1414,2025-05-30,saludable,saludable
f2p2img1415,2025-05-30,enfermo,roya_nivel_2
f2p2img1416,2025-05-30,saludable,saludable
f2p2img1417,2025-05-30,saludable,saludable
f2p2img1418,2025-05-30,enfermo,roya_nivel_2
f2p2img1419,2025-05-30,enfermo,roya_nivel_3
f2p2img1420,2025-05-30,saludable,saludable
f2p2img1421,2025-05-30,saludable,saludable
f2p2img1422,2025-05-30,enfermo,roya_nivel_2
f2p2img1423,2025-05-30,enfermo,roya_nivel_4
f2p2img1424,2025-05-30,saludable,saludable
f2p2img1425,2025-05-30,enfermo,roya_nivel_2
f2p2img1426,2025-05-30,saludable,saludable
f2p2img1427,2025-05-30,enfermo,roya_nivel_4
f2p2img1428,2025-05-30,saludable,saludable
